Paradigm,Order,Class,Lemma,Stem,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source,Form3Surface,Form3Split,Form3Source
VTI,Ind,VTI_aa,ayaan,ayaa,Excl,0Sg,DubPrt,Pos,MISSING,,,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,Incl,0Pl,DubPrt,Pos,MISSING,,,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,Incl,0Sg,DubPrt,Pos,MISSING,,,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,X,0Pl,DubPrt,Pos,MISSING,,,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,X,0Sg,DubPrt,Pos,MISSING,,,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,1Sg,0Pl,DubPrt,Neg,MISSING,,,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,1Sg,0Sg,DubPrt,Neg,MISSING,,,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,2Pl,0Pl,DubPrt,Neg,MISSING,,,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,2Pl,0Sg,DubPrt,Neg,MISSING,,,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,2Sg,0Pl,DubPrt,Neg,MISSING,,,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,2Sg,0Sg,DubPrt,Neg,MISSING,,,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,3PlProx,0Pl,DubPrt,Neg,MISSING,,,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,3PlProx,0Sg,DubPrt,Neg,MISSING,,,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,3SgObv,0Pl,DubPrt,Neg,MISSING,,,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,3PlObv,0Pl,DubPrt,Neg,MISSING,,,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,3SgObv,0Sg,DubPrt,Neg,MISSING,,,,,,,,
